benchmark,method,role,arm_key,teacher_job,probe_job,ckpt_step,valid_rows,probe,target,action_dim,dim_name,r2,n_train,n_test,source_dir,note
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,mlp,future_action_mean,1,dy,0.913539,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,mlp,future_action_mean,2,dz,0.897444,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,mlp,future_action_mean,3,droll,0.443924,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,mlp,future_action_mean,4,dpitch,0.369675,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,mlp,future_action_mean,5,dyaw,0.441455,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,mlp,future_action_mean,6,gripper,0.641641,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,current_action,-1,mean,0.449034,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,current_action,0,dx,0.717836,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,current_action,1,dy,0.900019,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,current_action,2,dz,0.819857,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,current_action,3,droll,0.267997,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,current_action,4,dpitch,0.205378,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,current_action,5,dyaw,0.063723,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,current_action,6,gripper,0.168428,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,future_action_mean,-1,mean,0.402351,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,future_action_mean,0,dx,0.610269,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,future_action_mean,1,dy,0.831227,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,future_action_mean,2,dz,0.811186,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,future_action_mean,3,droll,0.195649,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,future_action_mean,4,dpitch,0.130175,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,future_action_mean,5,dyaw,0.067095,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,canonical,lp_dualnoaug_run11_44809827,44809827,44809829,100000,7228830,ridge,future_action_mean,6,gripper,0.170854,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_dualnoaug_dualnoaug_44809827_ckpt100000,"run11: dual-view teacher, dual_view_augmentation=false, seed 1003. The paper's LIBERO-plus dual-view arm (SR 66.27 @60k)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,current_action,-1,mean,0.640618,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,current_action,0,dx,0.808361,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,current_action,1,dy,0.932256,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,current_action,2,dz,0.901242,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,current_action,3,droll,0.418971,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,current_action,4,dpitch,0.418176,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,current_action,5,dyaw,0.383061,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,current_action,6,gripper,0.622258,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,future_action_mean,-1,mean,0.610018,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,future_action_mean,0,dx,0.748467,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,future_action_mean,1,dy,0.903357,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,future_action_mean,2,dz,0.894278,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,future_action_mean,3,droll,0.359311,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,future_action_mean,4,dpitch,0.346394,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,future_action_mean,5,dyaw,0.376659,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,mlp,future_action_mean,6,gripper,0.641660,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,current_action,-1,mean,0.428498,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,current_action,0,dx,0.710203,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,current_action,1,dy,0.888358,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,current_action,2,dz,0.823239,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,current_action,3,droll,0.198902,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,current_action,4,dpitch,0.167777,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,current_action,5,dyaw,0.039498,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,current_action,6,gripper,0.171506,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,future_action_mean,-1,mean,0.386221,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,future_action_mean,0,dx,0.600581,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,future_action_mean,1,dy,0.813767,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,future_action_mean,2,dz,0.816237,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,future_action_mean,3,droll,0.154597,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,future_action_mean,4,dpitch,0.102120,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,future_action_mean,5,dyaw,0.042331,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,ours_multi,alternate,lp_dual_run4_44056649,44056649,44064423,100000,7228830,ridge,future_action_mean,6,gripper,0.173916,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_multi_44056649_ckpt100000,"run4: dual-view teacher with augmentation on, seed 1000 (SR 59.23, below run3)."
libero_plus,clam,canonical,lp_clam7d_run10_44815478,44815478,44815480,100000,7228830,mlp,current_action,-1,mean,0.634383,5062565,1443742,probe_analysis/libero_plus_xemb_v1_n2_clam7d_44815478_ckpt100000,"run10: CLAM with the 7-d mean-action target at beta=balanced/10 -- the recipe the MimicGen and plain-LIBERO CLAM arms use, so the three CLAM cells match."
